Chr	width	gene_id	gene_name	gene_biotype	type	GENEID
1	276328	ENSSSCG00000025777	ESR1	protein_coding	gene	ENSSSCG00000025777
1	38492	ENSSSCG00000004432	HDAC2	protein_coding	gene	ENSSSCG00000004432
1	3676	ENSSSCG00000046251	ENSSSCG00000046251	protein_coding	gene	ENSSSCG00000046251
1	93693	ENSSSCG00000004087	CCDC170	protein_coding	gene	ENSSSCG00000004087
1	180696	ENSSSCG00000004433	HS3ST5	protein_coding	gene	ENSSSCG00000004433
1	108551	ENSSSCG00000004434	FRK	protein_coding	gene	ENSSSCG00000004434
1	22709	ENSSSCG00000004088	ARMT1	protein_coding	gene	ENSSSCG00000004088
1	204227	ENSSSCG00000037424	CDK19	protein_coding	gene	ENSSSCG00000037424
1	59396	ENSSSCG00000004089	RMND1	protein_coding	gene	ENSSSCG00000004089
1	23989	ENSSSCG00000004392	ENSSSCG00000004392	protein_coding	gene	ENSSSCG00000004392
1	28697	ENSSSCG00000004090	ZBTB2	protein_coding	gene	ENSSSCG00000004090
1	108883	ENSSSCG00000031733	AKAP12	protein_coding	gene	ENSSSCG00000031733
1	12994	ENSSSCG00000004393	GTF3C6	protein_coding	gene	ENSSSCG00000004393
1	189088	ENSSSCG00000004092	MTHFD1L	protein_coding	gene	ENSSSCG00000004092
1	46647	ENSSSCG00000004394	RPF2	protein_coding	gene	ENSSSCG00000004394
1	140281	ENSSSCG00000004419	SLC16A10	protein_coding	gene	ENSSSCG00000004419
1	7987	ENSSSCG00000041409	MFSD4B	protein_coding	gene	ENSSSCG00000041409
1	202889	ENSSSCG00000025703	REV3L	protein_coding	gene	ENSSSCG00000025703
1	53622	ENSSSCG00000004420	TRAF3IP2	protein_coding	gene	ENSSSCG00000004420
1	225143	ENSSSCG00000004421	FYN	protein_coding	gene	ENSSSCG00000004421
1	245953	ENSSSCG00000032778	PLEKHG1	protein_coding	gene	ENSSSCG00000032778
1	1272	ENSSSCG00000040966	ENSSSCG00000040966	protein_coding	gene	ENSSSCG00000040966
1	13863	ENSSSCG00000004422	CCN6	protein_coding	gene	ENSSSCG00000004422
1	22615	ENSSSCG00000004093	IYD	protein_coding	gene	ENSSSCG00000004093
1	84737	ENSSSCG00000004094	PPP1R14C	protein_coding	gene	ENSSSCG00000004094
1	29974	ENSSSCG00000004423	TUBE1	protein_coding	gene	ENSSSCG00000004423
1	11766	ENSSSCG00000035574	ENSSSCG00000035574	protein_coding	gene	ENSSSCG00000035574
1	4744	ENSSSCG00000036621	FAM229B	protein_coding	gene	ENSSSCG00000036621
1	152908	ENSSSCG00000004425	LAMA4	protein_coding	gene	ENSSSCG00000004425
1	87627	ENSSSCG00000024361	TFB1M	protein_coding	gene	ENSSSCG00000024361
1	110841	ENSSSCG00000004065	TIAM2	protein_coding	gene	ENSSSCG00000004065
1	708	ENSSSCG00000062211	ENSSSCG00000062211	protein_coding	gene	ENSSSCG00000062211
1	813	ENSSSCG00000050324	RFPL4B	protein_coding	gene	ENSSSCG00000050324
1	81853	ENSSSCG00000004070	SCAF8	protein_coding	gene	ENSSSCG00000004070
1	249598	ENSSSCG00000004370	ATG5	protein_coding	gene	ENSSSCG00000004370
1	26881	ENSSSCG00000005533	PTGS1	protein_coding	gene	ENSSSCG00000005533
1	3557	ENSSSCG00000005129	IZUMO3	protein_coding	gene	ENSSSCG00000005129
1	1696	ENSSSCG00000031644	ENSSSCG00000031644	protein_coding	gene	ENSSSCG00000031644
1	151140	ENSSSCG00000026382	PPP2R5E	protein_coding	gene	ENSSSCG00000026382
1	45635	ENSSSCG00000004106	LATS1	protein_coding	gene	ENSSSCG00000004106
1	11841	ENSSSCG00000038554	PDCL	protein_coding	gene	ENSSSCG00000038554
1	39444	ENSSSCG00000004104	KATNA1	protein_coding	gene	ENSSSCG00000004104
1	23587	ENSSSCG00000004369	PRDM1	protein_coding	gene	ENSSSCG00000004369
1	6167	ENSSSCG00000005116	GPHB5	protein_coding	gene	ENSSSCG00000005116
1	49932	ENSSSCG00000005575	RC3H2	protein_coding	gene	ENSSSCG00000005575
1	83418	ENSSSCG00000022804	RHOJ	protein_coding	gene	ENSSSCG00000022804
1	21495	ENSSSCG00000030067	GINM1	protein_coding	gene	ENSSSCG00000030067
1	45872	ENSSSCG00000028867	PPIL4	protein_coding	gene	ENSSSCG00000028867
1	292735	ENSSSCG00000034726	KCNH5	protein_coding	gene	ENSSSCG00000034726
1	210625	ENSSSCG00000004371	CRYBG1	protein_coding	gene	ENSSSCG00000004371
1	33720	ENSSSCG00000004109	ZC3H12D	protein_coding	gene	ENSSSCG00000004109
1	26436	ENSSSCG00000061929	ENSSSCG00000061929	protein_coding	gene	ENSSSCG00000061929
1	78600	ENSSSCG00000004110	TAB2	protein_coding	gene	ENSSSCG00000004110
1	274194	ENSSSCG00000005167	SLC24A2	protein_coding	gene	ENSSSCG00000005167
1	302646	ENSSSCG00000038036	TTLL11	protein_coding	gene	ENSSSCG00000038036
1	297860	ENSSSCG00000028974	UST	protein_coding	gene	ENSSSCG00000028974
1	28182	ENSSSCG00000034213	ACER2	protein_coding	gene	ENSSSCG00000034213
1	27616	ENSSSCG00000005528	NDUFA8	protein_coding	gene	ENSSSCG00000005528
1	7019	ENSSSCG00000005169	ENSSSCG00000005169	protein_coding	gene	ENSSSCG00000005169
1	5299	ENSSSCG00000041504	ENSSSCG00000041504	protein_coding	gene	ENSSSCG00000041504
1	205300	ENSSSCG00000033175	SASH1	protein_coding	gene	ENSSSCG00000033175
1	37236	ENSSSCG00000005529	MORN5	protein_coding	gene	ENSSSCG00000005529
1	52686	ENSSSCG00000004373	RTN4IP1	protein_coding	gene	ENSSSCG00000004373
1	3392	ENSSSCG00000043818	ENSSSCG00000043818	protein_coding	gene	ENSSSCG00000043818
1	27178	ENSSSCG00000005530	LHX6	protein_coding	gene	ENSSSCG00000005530
1	5640	ENSSSCG00000054030	ENSSSCG00000054030	protein_coding	gene	ENSSSCG00000054030
1	58528	ENSSSCG00000048240	SAMD5	protein_coding	gene	ENSSSCG00000048240
1	56024	ENSSSCG00000004068	NOX3	protein_coding	gene	ENSSSCG00000004068
1	151458	ENSSSCG00000005170	DENND4C	protein_coding	gene	ENSSSCG00000005170
1	4534	ENSSSCG00000060764	ENSSSCG00000060764	protein_coding	gene	ENSSSCG00000060764
1	6182	ENSSSCG00000058958	ENSSSCG00000058958	protein_coding	gene	ENSSSCG00000058958
1	744	ENSSSCG00000063189	CLDN20	protein_coding	gene	ENSSSCG00000063189
1	4674	ENSSSCG00000060702	ENSSSCG00000060702	protein_coding	gene	ENSSSCG00000060702
1	29231	ENSSSCG00000004374	QRSL1	protein_coding	gene	ENSSSCG00000004374
1	4599	ENSSSCG00000056379	CD24	protein_coding	gene	ENSSSCG00000056379
1	90495	ENSSSCG00000060741	ENSSSCG00000060741	protein_coding	gene	ENSSSCG00000060741
1	17654	ENSSSCG00000037985	MTRES1	protein_coding	gene	ENSSSCG00000037985
1	7571	ENSSSCG00000005131	DMRTA1	protein_coding	gene	ENSSSCG00000005131
1	5053	ENSSSCG00000034120	CDKN2B	protein_coding	gene	ENSSSCG00000034120
1	56270	ENSSSCG00000031159	BEND3	protein_coding	gene	ENSSSCG00000031159
1	6386	ENSSSCG00000005134	CDKN2A	protein_coding	gene	ENSSSCG00000005134
1	275436	ENSSSCG00000036168	PDSS2	protein_coding	gene	ENSSSCG00000036168
1	22690	ENSSSCG00000030089	RBM18	protein_coding	gene	ENSSSCG00000030089
1	65212	ENSSSCG00000005532	MRRF	protein_coding	gene	ENSSSCG00000005532
1	171680	ENSSSCG00000005130	ELAVL2	protein_coding	gene	ENSSSCG00000005130
1	5017	ENSSSCG00000043730	ENSSSCG00000043730	protein_coding	gene	ENSSSCG00000043730
1	152714	ENSSSCG00000004379	SOBP	protein_coding	gene	ENSSSCG00000004379
1	20300	ENSSSCG00000005586	LHX2	protein_coding	gene	ENSSSCG00000005586
1	3220	ENSSSCG00000043946	ENSSSCG00000043946	protein_coding	gene	ENSSSCG00000043946
1	7947	ENSSSCG00000026287	ENSSSCG00000026287	protein_coding	gene	ENSSSCG00000026287
1	5625	ENSSSCG00000047473	ENSSSCG00000047473	protein_coding	gene	ENSSSCG00000047473
1	321	ENSSSCG00000004389	ENSSSCG00000004389	protein_coding	gene	ENSSSCG00000004389
1	4487	ENSSSCG00000059436	ENSSSCG00000059436	protein_coding	gene	ENSSSCG00000059436
1	6432	ENSSSCG00000042456	ENSSSCG00000042456	protein_coding	gene	ENSSSCG00000042456
1	98469	ENSSSCG00000005587	NEK6	protein_coding	gene	ENSSSCG00000005587
1	366	ENSSSCG00000004396	ENSSSCG00000004396	protein_coding	gene	ENSSSCG00000004396
1	1565	ENSSSCG00000044325	ENSSSCG00000044325	protein_coding	gene	ENSSSCG00000044325
1	786	ENSSSCG00000046528	ENSSSCG00000046528	protein_coding	gene	ENSSSCG00000046528
1	405	ENSSSCG00000037071	ENSSSCG00000037071	protein_coding	gene	ENSSSCG00000037071
1	63151	ENSSSCG00000005590	PSMB7	protein_coding	gene	ENSSSCG00000005590
1	4766	ENSSSCG00000044869	ENSSSCG00000044869	protein_coding	gene	ENSSSCG00000044869
1	15632	ENSSSCG00000005591	ADGRD2	protein_coding	gene	ENSSSCG00000005591
1	28907	ENSSSCG00000028558	SGPP1	protein_coding	gene	ENSSSCG00000028558
1	36053	ENSSSCG00000005112	WDR89	protein_coding	gene	ENSSSCG00000005112
1	244007	ENSSSCG00000032084	ENSSSCG00000032084	protein_coding	gene	ENSSSCG00000032084
1	7855	ENSSSCG00000005121	ENSSSCG00000005121	protein_coding	gene	ENSSSCG00000005121
1	31184	ENSSSCG00000056640	ENSSSCG00000056640	protein_coding	gene	ENSSSCG00000056640
1	33565	ENSSSCG00000057365	ENSSSCG00000057365	protein_coding	gene	ENSSSCG00000057365
1	5909	ENSSSCG00000055924	ENSSSCG00000055924	protein_coding	gene	ENSSSCG00000055924
1	26925	ENSSSCG00000005588	NR5A1	protein_coding	gene	ENSSSCG00000005588
1	114549	ENSSSCG00000005122	TEK	protein_coding	gene	ENSSSCG00000005122
1	47988	ENSSSCG00000005589	NR6A1	protein_coding	gene	ENSSSCG00000005589
1	86575	ENSSSCG00000061592	EPM2A	protein_coding	gene	ENSSSCG00000061592
1	26799	ENSSSCG00000005593	OLFML2A	protein_coding	gene	ENSSSCG00000005593
1	3704	ENSSSCG00000005594	WDR38	protein_coding	gene	ENSSSCG00000005594
1	87809	ENSSSCG00000005124	IFT74	protein_coding	gene	ENSSSCG00000005124
1	8957	ENSSSCG00000034227	RPL35	protein_coding	gene	ENSSSCG00000034227
1	12797	ENSSSCG00000005125	LRRC19	protein_coding	gene	ENSSSCG00000005125
1	11759	ENSSSCG00000005596	ARPC5L	protein_coding	gene	ENSSSCG00000005596
1	1824	ENSSSCG00000045059	ENSSSCG00000045059	protein_coding	gene	ENSSSCG00000045059
1	43379	ENSSSCG00000005126	PLAA	protein_coding	gene	ENSSSCG00000005126
1	53768	ENSSSCG00000005597	GOLGA1	protein_coding	gene	ENSSSCG00000005597
1	25412	ENSSSCG00000035863	PLIN2	protein_coding	gene	ENSSSCG00000035863
1	13527	ENSSSCG00000034519	SERPINB13	protein_coding	gene	ENSSSCG00000034519
1	23000	ENSSSCG00000005576	ZBTB6	protein_coding	gene	ENSSSCG00000005576
1	22261	ENSSSCG00000039151	SERPINB12	protein_coding	gene	ENSSSCG00000039151
1	15680	ENSSSCG00000032575	ZBTB26	protein_coding	gene	ENSSSCG00000032575
1	15046	ENSSSCG00000022337	SERPINB11	protein_coding	gene	ENSSSCG00000022337
1	173062	ENSSSCG00000020743	RABGAP1	protein_coding	gene	ENSSSCG00000020743
1	50875	ENSSSCG00000005173	HAUS6	protein_coding	gene	ENSSSCG00000005173
1	28151	ENSSSCG00000004894	SERPINB5	protein_coding	gene	ENSSSCG00000004894
1	150215	ENSSSCG00000005582	STRBP	protein_coding	gene	ENSSSCG00000005582
1	16012	ENSSSCG00000035941	DSEL	protein_coding	gene	ENSSSCG00000035941
1	135176	ENSSSCG00000040408	SAXO1	protein_coding	gene	ENSSSCG00000040408
1	41338	ENSSSCG00000025744	KDSR	protein_coding	gene	ENSSSCG00000025744
1	1005756	ENSSSCG00000040366	ADAMTSL1	protein_coding	gene	ENSSSCG00000040366
1	219289	ENSSSCG00000004896	PHLPP1	protein_coding	gene	ENSSSCG00000004896
1	24333	ENSSSCG00000005164	HACD4	protein_coding	gene	ENSSSCG00000005164
1	316332	ENSSSCG00000028406	FOCAD	protein_coding	gene	ENSSSCG00000028406
1	57453	ENSSSCG00000004897	ZCCHC2	protein_coding	gene	ENSSSCG00000004897
1	59444	ENSSSCG00000004898	TNFRSF11A	protein_coding	gene	ENSSSCG00000004898
1	125032	ENSSSCG00000004921	ATP8B1	protein_coding	gene	ENSSSCG00000004921
1	6213	ENSSSCG00000050047	ENSSSCG00000050047	protein_coding	gene	ENSSSCG00000050047
1	288130	ENSSSCG00000005166	MLLT3	protein_coding	gene	ENSSSCG00000005166
1	6562	ENSSSCG00000061715	ENSSSCG00000061715	protein_coding	gene	ENSSSCG00000061715
1	2226	ENSSSCG00000049786	ENSSSCG00000049786	protein_coding	gene	ENSSSCG00000049786
1	51490	ENSSSCG00000005135	MTAP	protein_coding	gene	ENSSSCG00000005135
1	8309	ENSSSCG00000004923	SLC51B	protein_coding	gene	ENSSSCG00000004923
1	24727	ENSSSCG00000005584	CRB2	protein_coding	gene	ENSSSCG00000005584
1	14080	ENSSSCG00000038071	RASL12	protein_coding	gene	ENSSSCG00000038071
1	5383	ENSSSCG00000005136	IFNE	protein_coding	gene	ENSSSCG00000005136
1	20251	ENSSSCG00000035506	UBAP1L	protein_coding	gene	ENSSSCG00000035506
1	3027	ENSSSCG00000047263	ENSSSCG00000047263	protein_coding	gene	ENSSSCG00000047263
1	13304	ENSSSCG00000004926	PDCD7	protein_coding	gene	ENSSSCG00000004926
1	213374	ENSSSCG00000043817	ENSSSCG00000043817	protein_coding	gene	ENSSSCG00000043817
1	48141	ENSSSCG00000004927	CLPX	protein_coding	gene	ENSSSCG00000004927
1	44635	ENSSSCG00000043301	IFN-ALPHA-8	protein_coding	gene	ENSSSCG00000043301
1	709	ENSSSCG00000038797	ENSSSCG00000038797	protein_coding	gene	ENSSSCG00000038797
1	522496	ENSSSCG00000005585	DENND1A	protein_coding	gene	ENSSSCG00000005585
1	19434	ENSSSCG00000004928	CILP	protein_coding	gene	ENSSSCG00000004928
1	4292	ENSSSCG00000031075	ENSSSCG00000031075	protein_coding	gene	ENSSSCG00000031075
1	7763	ENSSSCG00000051765	ENSSSCG00000051765	protein_coding	gene	ENSSSCG00000051765
1	18290	ENSSSCG00000031149	IFN-ALPHA-15	protein_coding	gene	ENSSSCG00000031149
1	6693	ENSSSCG00000051680	IFN-OMEGA-6	protein_coding	gene	ENSSSCG00000051680
1	13605	ENSSSCG00000050619	ENSSSCG00000050619	protein_coding	gene	ENSSSCG00000050619
1	27238	ENSSSCG00000004929	PARP16	protein_coding	gene	ENSSSCG00000004929
1	561	ENSSSCG00000005163	IFNB1	protein_coding	gene	ENSSSCG00000005163
1	558	ENSSSCG00000021504	IFN-ALPHAOMEGA	protein_coding	gene	ENSSSCG00000021504
1	43051	ENSSSCG00000054127	IGDCC3	protein_coding	gene	ENSSSCG00000054127
1	2536	ENSSSCG00000052428	ENSSSCG00000052428	protein_coding	gene	ENSSSCG00000052428
1	636	ENSSSCG00000005128	TUSC1	protein_coding	gene	ENSSSCG00000005128
1	1819	ENSSSCG00000005174	RRAGA	protein_coding	gene	ENSSSCG00000005174
1	156	ENSSSCG00000056042	ENSSSCG00000056042	protein_coding	gene	ENSSSCG00000056042
1	39830	ENSSSCG00000004931	IGDCC4	protein_coding	gene	ENSSSCG00000004931
1	540	ENSSSCG00000031529	ENSSSCG00000031529	protein_coding	gene	ENSSSCG00000031529
1	546	ENSSSCG00000058490	ENSSSCG00000058490	protein_coding	gene	ENSSSCG00000058490
1	546	ENSSSCG00000063314	IFN-ALPHA-10	protein_coding	gene	ENSSSCG00000063314
1	504	ENSSSCG00000062062	IFN-DELTA-8	protein_coding	gene	ENSSSCG00000062062
1	546	ENSSSCG00000057273	IFN-ALPHA-1	protein_coding	gene	ENSSSCG00000057273
1	573	ENSSSCG00000056734	IFN-OMEGA-7	protein_coding	gene	ENSSSCG00000056734
1	70515	ENSSSCG00000004934	DPP8	protein_coding	gene	ENSSSCG00000004934
1	546	ENSSSCG00000054285	IFN-ALPHA-17	protein_coding	gene	ENSSSCG00000054285
1	573	ENSSSCG00000057864	IFN-OMEGA-3	protein_coding	gene	ENSSSCG00000057864
1	555	ENSSSCG00000060359	IFN-DELTA-6	protein_coding	gene	ENSSSCG00000060359
1	3240	ENSSSCG00000059966	ENSSSCG00000059966	protein_coding	gene	ENSSSCG00000059966
1	680	ENSSSCG00000053403	IFN-ALPHA-9	protein_coding	gene	ENSSSCG00000053403
1	235833	ENSSSCG00000005498	PAPPA	protein_coding	gene	ENSSSCG00000005498
1	555	ENSSSCG00000063341	IFN-DELTA-5	protein_coding	gene	ENSSSCG00000063341
1	546	ENSSSCG00000059082	ENSSSCG00000059082	protein_coding	gene	ENSSSCG00000059082
1	492	ENSSSCG00000057745	ENSSSCG00000057745	protein_coding	gene	ENSSSCG00000057745
1	5797	ENSSSCG00000033560	ENSSSCG00000033560	protein_coding	gene	ENSSSCG00000033560
1	680	ENSSSCG00000052950	IFNA1	protein_coding	gene	ENSSSCG00000052950
1	462	ENSSSCG00000060748	IFN-DELTA-7	protein_coding	gene	ENSSSCG00000060748
1	5866	ENSSSCG00000005150	KLHL9	protein_coding	gene	ENSSSCG00000005150
1	680	ENSSSCG00000059717	IFN-ALPHA-4	protein_coding	gene	ENSSSCG00000059717
1	531	ENSSSCG00000033910	IFN-OMEGA-2	protein_coding	gene	ENSSSCG00000033910
1	915492	ENSSSCG00000005502	ASTN2	protein_coding	gene	ENSSSCG00000005502
1	62834	ENSSSCG00000004935	HACD3	protein_coding	gene	ENSSSCG00000004935
1	1096	ENSSSCG00000005152	IFN-DELTA-1	protein_coding	gene	ENSSSCG00000005152
1	555	ENSSSCG00000063223	IFN-DELTA-9	protein_coding	gene	ENSSSCG00000063223
1	516	ENSSSCG00000057852	IFN-DELTA-10	protein_coding	gene	ENSSSCG00000057852
1	555	ENSSSCG00000060250	IFN-DELTA-11	protein_coding	gene	ENSSSCG00000060250
1	516	ENSSSCG00000058698	IFN-DELTA-4	protein_coding	gene	ENSSSCG00000058698
1	680	ENSSSCG00000055846	IFN-ALPHA-13	protein_coding	gene	ENSSSCG00000055846
1	573	ENSSSCG00000056145	IFN-OMEGA-5	protein_coding	gene	ENSSSCG00000056145
1	12682	ENSSSCG00000005501	TRIM32	protein_coding	gene	ENSSSCG00000005501
1	35408	ENSSSCG00000004936	INTS14	protein_coding	gene	ENSSSCG00000004936
1	14361	ENSSSCG00000005503	TLR4	protein_coding	gene	ENSSSCG00000005503
1	194210	ENSSSCG00000005504	BRINP1	protein_coding	gene	ENSSSCG00000005504
1	5009	ENSSSCG00000050756	ENSSSCG00000050756	protein_coding	gene	ENSSSCG00000050756
1	235	ENSSSCG00000040472	ENSSSCG00000040472	protein_coding	gene	ENSSSCG00000040472
1	181220	ENSSSCG00000028117	CDK5RAP2	protein_coding	gene	ENSSSCG00000028117
1	140389	ENSSSCG00000004886	CDH7	protein_coding	gene	ENSSSCG00000004886
1	53725	ENSSSCG00000004937	SLC24A1	protein_coding	gene	ENSSSCG00000004937
1	44532	ENSSSCG00000053029	CAAP1	protein_coding	gene	ENSSSCG00000053029
1	130091	ENSSSCG00000004938	DENND4A	protein_coding	gene	ENSSSCG00000004938
1	110060	ENSSSCG00000004899	RELCH	protein_coding	gene	ENSSSCG00000004899
1	99594	ENSSSCG00000004901	PIGN	protein_coding	gene	ENSSSCG00000004901
1	71359	ENSSSCG00000004902	RNF152	protein_coding	gene	ENSSSCG00000004902
1	99987	ENSSSCG00000004903	CDH20	protein_coding	gene	ENSSSCG00000004903
1	120284	ENSSSCG00000036234	ENSSSCG00000036234	protein_coding	gene	ENSSSCG00000036234
1	89129	ENSSSCG00000004885	CDH19	protein_coding	gene	ENSSSCG00000004885
1	5278	ENSSSCG00000026454	PMAIP1	protein_coding	gene	ENSSSCG00000026454
1	235265	ENSSSCG00000004907	CCBE1	protein_coding	gene	ENSSSCG00000004907
1	24509	ENSSSCG00000004908	LMAN1	protein_coding	gene	ENSSSCG00000004908
1	8174	ENSSSCG00000034415	C18orf32	protein_coding	gene	ENSSSCG00000034415
1	28937	ENSSSCG00000004509	LIPG	protein_coding	gene	ENSSSCG00000004509
1	40996	ENSSSCG00000004909	CPLX4	protein_coding	gene	ENSSSCG00000004909
1	4106	ENSSSCG00000004910	RAX	protein_coding	gene	ENSSSCG00000004910
1	12971	ENSSSCG00000037300	GRP	protein_coding	gene	ENSSSCG00000037300
1	386304	ENSSSCG00000004508	DYM	protein_coding	gene	ENSSSCG00000004508
1	15022	ENSSSCG00000004912	SEC11C	protein_coding	gene	ENSSSCG00000004912
1	73968	ENSSSCG00000004911	ENSSSCG00000004911	protein_coding	gene	ENSSSCG00000004911
1	106795	ENSSSCG00000034704	ZNF532	protein_coding	gene	ENSSSCG00000034704
1	5634	ENSSSCG00000004517	CXXC1	protein_coding	gene	ENSSSCG00000004517
1	67926	ENSSSCG00000004917	MALT1	protein_coding	gene	ENSSSCG00000004917
1	16978	ENSSSCG00000004518	SKA1	protein_coding	gene	ENSSSCG00000004518
1	404396	ENSSSCG00000028076	ZBTB7C	protein_coding	gene	ENSSSCG00000028076
1	323092	ENSSSCG00000004506	CTIF	protein_coding	gene	ENSSSCG00000004506
1	3815	ENSSSCG00000004489	EEF1A1	protein_coding	gene	ENSSSCG00000004489
1	36073	ENSSSCG00000004487	MTO1	protein_coding	gene	ENSSSCG00000004487
1	129733	ENSSSCG00000004918	ALPK2	protein_coding	gene	ENSSSCG00000004918
1	20981	ENSSSCG00000021383	CGAS	protein_coding	gene	ENSSSCG00000021383
1	116183	ENSSSCG00000004502	RNF165	protein_coding	gene	ENSSSCG00000004502
1	4340	ENSSSCG00000035007	ENSSSCG00000035007	protein_coding	gene	ENSSSCG00000035007
1	149662	ENSSSCG00000004919	NEDD4L	protein_coding	gene	ENSSSCG00000004919
1	196169	ENSSSCG00000004503	LOXHD1	protein_coding	gene	ENSSSCG00000004503
1	78835	ENSSSCG00000032053	ST8SIA5	protein_coding	gene	ENSSSCG00000032053
1	104105	ENSSSCG00000034730	PIAS2	protein_coding	gene	ENSSSCG00000034730
1	109672	ENSSSCG00000022643	KATNAL2	protein_coding	gene	ENSSSCG00000022643
1	57649	ENSSSCG00000005771	HDHD2	protein_coding	gene	ENSSSCG00000005771
1	23255	ENSSSCG00000060420	IER3IP1	protein_coding	gene	ENSSSCG00000060420
1	492	ENSSSCG00000039669	ENSSSCG00000039669	protein_coding	gene	ENSSSCG00000039669
1	41395	ENSSSCG00000005767	SKOR2	protein_coding	gene	ENSSSCG00000005767
1	85833	ENSSSCG00000004500	C18orf25	protein_coding	gene	ENSSSCG00000004500
1	1236997	ENSSSCG00000040836	DCC	protein_coding	gene	ENSSSCG00000040836
1	181002	ENSSSCG00000004520	ENSSSCG00000004520	protein_coding	gene	ENSSSCG00000004520
1	28116	ENSSSCG00000004507	SMAD7	protein_coding	gene	ENSSSCG00000004507
1	95642	ENSSSCG00000004505	SMAD2	protein_coding	gene	ENSSSCG00000004505
1	231910	ENSSSCG00000004485	CD109	protein_coding	gene	ENSSSCG00000004485
1	55936	ENSSSCG00000004486	SLC17A5	protein_coding	gene	ENSSSCG00000004486
1	598	ENSSSCG00000008882	ENSSSCG00000008882	protein_coding	gene	ENSSSCG00000008882
1	367167	ENSSSCG00000004490	SETBP1	protein_coding	gene	ENSSSCG00000004490
1	95447	ENSSSCG00000005506	MEGF9	protein_coding	gene	ENSSSCG00000005506
1	5110	ENSSSCG00000045948	ENSSSCG00000045948	protein_coding	gene	ENSSSCG00000045948
1	64911	ENSSSCG00000004491	ENSSSCG00000004491	protein_coding	gene	ENSSSCG00000004491
1	14706	ENSSSCG00000005508	ENSSSCG00000005508	protein_coding	gene	ENSSSCG00000005508
1	26474	ENSSSCG00000004492	SLC14A1	protein_coding	gene	ENSSSCG00000004492
1	22204	ENSSSCG00000005507	PSMD5	protein_coding	gene	ENSSSCG00000005507
1	17272	ENSSSCG00000004493	SIGLEC15	protein_coding	gene	ENSSSCG00000004493
1	118036	ENSSSCG00000021072	EPG5	protein_coding	gene	ENSSSCG00000021072
1	17752	ENSSSCG00000004499	ATP5F1A	protein_coding	gene	ENSSSCG00000004499
1	28853	ENSSSCG00000039972	ENSSSCG00000039972	protein_coding	gene	ENSSSCG00000039972
1	20659	ENSSSCG00000005510	PHF19	protein_coding	gene	ENSSSCG00000005510
1	24492	ENSSSCG00000004498	HAUS1	protein_coding	gene	ENSSSCG00000004498
1	24599	ENSSSCG00000005511	TRAF1	protein_coding	gene	ENSSSCG00000005511
1	24893	ENSSSCG00000004521	MRO	protein_coding	gene	ENSSSCG00000004521
1	137816	ENSSSCG00000005512	C5	protein_coding	gene	ENSSSCG00000005512
1	56974	ENSSSCG00000004522	ME2	protein_coding	gene	ENSSSCG00000004522
1	93069	ENSSSCG00000032297	ENSSSCG00000032297	protein_coding	gene	ENSSSCG00000032297
1	21234	ENSSSCG00000024479	ELAC1	protein_coding	gene	ENSSSCG00000024479
1	38180	ENSSSCG00000004524	SMAD4	protein_coding	gene	ENSSSCG00000004524
1	22744	ENSSSCG00000034427	MEX3C	protein_coding	gene	ENSSSCG00000034427
1	27182	ENSSSCG00000004510	ACAA2	protein_coding	gene	ENSSSCG00000004510
1	391691	ENSSSCG00000004511	MYO5B	protein_coding	gene	ENSSSCG00000004511
1	4590	ENSSSCG00000045942	ENSSSCG00000045942	protein_coding	gene	ENSSSCG00000045942
1	4138	ENSSSCG00000041158	ENSSSCG00000041158	protein_coding	gene	ENSSSCG00000041158
1	49575	ENSSSCG00000055973	CFAP53	protein_coding	gene	ENSSSCG00000055973
1	16523	ENSSSCG00000004516	MBD1	protein_coding	gene	ENSSSCG00000004516
